STATE,YEAR,ENROLL,POLITICAL_AFFILIATION,INSTRUCTION_EXPENDITURE_PER_1000_STUDENTS,TOTAL_EXPENDITURE_PER_1000_STUDENTS,Expenditure_Type,Expenditure
California,2012,6203034.0,Democratic,5515.534656105383,11315.733075137101,TOTAL_EXPENDITURE,70191877
Colorado,2012,843120.0,Swing,4951.495635259512,10049.027421956544,TOTAL_EXPENDITURE,8472536
Connecticut,2012,522451.0,Democratic,10499.769356360692,18741.15658693351,TOTAL_EXPENDITURE,9791336
Delaware,2012,118624.0,Democratic,8877.343539250067,16151.588211491773,TOTAL_EXPENDITURE,1915966
District_Of_Columbia,2012,44618.0,Democratic,13316.509032229145,26660.58541395849,TOTAL_EXPENDITURE,1189542
Florida,2012,2658559.0,Swing,5100.072633332568,9536.010673451294,TOTAL_EXPENDITURE,25352047
Georgia,2012,1669156.0,Swing,5758.070545832745,10424.55528422748,TOTAL_EXPENDITURE,17400209
Hawaii,2012,182706.0,Democratic,6912.405722855298,12833.366172977352,TOTAL_EXPENDITURE,2344733
Idaho,2012,267556.0,Republican,4011.5415090672604,7145.0686958991755,TOTAL_EXPENDITURE,1911706
Illinois,2012,2071481.0,Democratic,7191.278124201959,14032.251804385363,TOTAL_EXPENDITURE,29067543
Indiana,2012,1006627.0,Swing,5622.173853870401,11277.172179963383,TOTAL_EXPENDITURE,11351906
Iowa,2012,495870.0,Swing,6196.027184544336,12618.077318652066,TOTAL_EXPENDITURE,6256926
Kansas,2012,485591.0,Republican,6044.646626481957,11564.6995104934,TOTAL_EXPENDITURE,5615714
Kentucky,2012,681827.0,Republican,5423.168927015211,10918.501320716252,TOTAL_EXPENDITURE,7444529
Louisiana,2012,665478.0,Republican,6560.071106783395,12779.636592043615,TOTAL_EXPENDITURE,8504567
Maine,2012,187247.0,Democratic,7352.614461112862,14022.969660395092,TOTAL_EXPENDITURE,2625759
Maryland,2012,853778.0,Democratic,8363.555865810551,15474.9126822195,TOTAL_EXPENDITURE,13212140
Massachusetts,2012,922683.0,Democratic,9539.10172832923,17011.32566656154,TOTAL_EXPENDITURE,15696061
Michigan,2012,1421312.0,Swing,6381.765579971182,12709.260176512968,TOTAL_EXPENDITURE,18063824
Minnesota,2012,799736.0,Democratic,7093.115728190302,13374.848700071023,TOTAL_EXPENDITURE,10696348
Mississippi,2012,490619.0,Republican,4670.289980616323,9015.69242120668,TOTAL_EXPENDITURE,4423270
Missouri,2012,893221.0,Republican,5661.2965884142895,11095.369455039683,TOTAL_EXPENDITURE,9910617
Montana,2012,142237.0,Republican,6244.549589769188,11618.193578323502,TOTAL_EXPENDITURE,1652537
Nebraska,2012,300941.0,Republican,7469.876155126753,12894.610571507372,TOTAL_EXPENDITURE,3880517
Nevada,2012,428526.0,Swing,4782.351595935836,9590.330575040954,TOTAL_EXPENDITURE,4109706
New_Hampshire,2012,190778.0,Swing,8673.08599524054,15524.24283722442,TOTAL_EXPENDITURE,2961684
New_Jersey,2012,1330300.0,Democratic,10893.645794181763,19869.692550552507,TOTAL_EXPENDITURE,26432652
New_Mexico,2012,328690.0,Democratic,5138.187958258542,11003.349660774591,TOTAL_EXPENDITURE,3616691
New_York,2012,2644029.0,Democratic,14535.367047789567,22774.493396252463,TOTAL_EXPENDITURE,60216421
North_Carolina,2012,1462172.0,Swing,5143.9399742301175,9176.925833622856,TOTAL_EXPENDITURE,13418244
North_Dakota,2012,97555.0,Republican,7029.7370713956225,14151.637537799192,TOTAL_EXPENDITURE,1380563
Ohio,2012,1630865.0,Swing,6659.789743479688,13895.923942202451,TOTAL_EXPENDITURE,22662376
Oklahoma,2012,664200.0,Republican,4120.424570912376,8423.467329117737,TOTAL_EXPENDITURE,5594867
Oregon,2012,566525.0,Democratic,5737.391995057588,11145.301619522528,TOTAL_EXPENDITURE,6314092
Pennsylvania,2012,1644759.0,Swing,8177.745189416807,16933.738012681493,TOTAL_EXPENDITURE,27851918
Rhode_Island,2012,137400.0,Democratic,9259.71615720524,15942.001455604077,TOTAL_EXPENDITURE,2190431
South_Carolina,2012,715744.0,Republican,5238.871719497473,11105.145135690973,TOTAL_EXPENDITURE,7948441
South_Dakota,2012,127726.0,Republican,5081.36949407325,10154.322534174717,TOTAL_EXPENDITURE,1296971
Tennessee,2012,998638.0,Republican,5158.285584966725,9269.146577638743,TOTAL_EXPENDITURE,9256522
Texas,2012,4844744.0,Republican,4933.688549900676,10364.905555381254,TOTAL_EXPENDITURE,50215314
Utah,2012,553873.0,Republican,3903.0228951402214,7818.429495570284,TOTAL_EXPENDITURE,4330417
Vermont,2012,87968.0,Democratic,10279.351582393598,19624.42024372499,TOTAL_EXPENDITURE,1726321
Virginia,2012,1257332.0,Swing,6460.637285935616,12032.99049097613,TOTAL_EXPENDITURE,15129464
Washington,2012,1044856.0,Democratic,5614.86846034286,11664.659053496367,TOTAL_EXPENDITURE,12187889
West_Virginia,2012,282088.0,Republican,6714.0537704546105,12538.537619466266,TOTAL_EXPENDITURE,3536971
Wisconsin,2012,863314.0,Swing,6522.6649863201565,12422.336484755258,TOTAL_EXPENDITURE,10724377
Wyoming,2012,89994.0,Republican,9398.415449918884,18564.88210325133,TOTAL_EXPENDITURE,1670728
Alabama,2013,744548.0,Republican,5033.917222261022,10056.760611807433,TOTAL_EXPENDITURE,7487741
Alaska,2013,131091.0,Republican,10104.805059081096,20336.506701451664,TOTAL_EXPENDITURE,2665933
Arizona,2013,941726.0,Swing,4060.7044936637617,8070.904912893983,TOTAL_EXPENDITURE,7600581
Arkansas,2013,477716.0,Republican,5328.613653300287,10940.263671302615,TOTAL_EXPENDITURE,5226339
California,2013,6208733.0,Democratic,5507.54525923405,11230.490826389216,TOTAL_EXPENDITURE,69727119
Colorado,2013,851063.0,Swing,5044.160068056066,10221.481840944796,TOTAL_EXPENDITURE,8699125
Connecticut,2013,517812.0,Democratic,10741.759557522806,18846.31874116475,TOTAL_EXPENDITURE,9758850
Delaware,2013,118685.0,Democratic,8685.992332645239,16216.253106963812,TOTAL_EXPENDITURE,1924626
District_Of_Columbia,2013,44179.0,Democratic,12674.347540686751,29616.740985536115,TOTAL_EXPENDITURE,1308438
Florida,2013,2680074.0,Swing,5161.51270449995,9419.665277899043,TOTAL_EXPENDITURE,25245400
Georgia,2013,1682620.0,Swing,5679.052311276462,10291.987495691243,TOTAL_EXPENDITURE,17317504
Hawaii,2013,184760.0,Democratic,6948.86339034423,12697.104351591253,TOTAL_EXPENDITURE,2345917
Idaho,2013,272070.0,Republican,4092.329179990443,7232.241702503032,TOTAL_EXPENDITURE,1967676
Illinois,2013,2069823.0,Democratic,7384.797637285893,14261.04116149062,TOTAL_EXPENDITURE,29517831
Indiana,2013,1002772.0,Swing,5520.6298141551615,11180.163586538116,TOTAL_EXPENDITURE,11211155
Iowa,2013,499489.0,Swing,6356.47431675172,12649.409696710038,TOTAL_EXPENDITURE,6318241
Kansas,2013,488590.0,Republican,6077.080988149573,11504.580527640763,TOTAL_EXPENDITURE,5621023
Kentucky,2013,685009.0,Republican,5348.2421398842935,10823.063638579932,TOTAL_EXPENDITURE,7413896
Louisiana,2013,671156.0,Republican,5905.248556222398,11831.64569787054,TOTAL_EXPENDITURE,7940880
Maine,2013,184682.0,Democratic,7316.679481487097,13728.49005317248,TOTAL_EXPENDITURE,2535405
Maryland,2013,859252.0,Democratic,8499.35758077956,15460.699538668516,TOTAL_EXPENDITURE,13284637
Massachusetts,2013,920968.0,Democratic,9878.716741515449,17592.25619131175,TOTAL_EXPENDITURE,16201905
Michigan,2013,1381167.0,Swing,6433.354547277773,12647.466960910591,TOTAL_EXPENDITURE,17468264
Minnesota,2013,802454.0,Democratic,7260.73270243528,13635.696251747764,TOTAL_EXPENDITURE,10942019
Mississippi,2013,492847.0,Republican,4614.732361158737,8866.950595215147,TOTAL_EXPENDITURE,4370050
Missouri,2013,897224.0,Republican,5728.346544452667,11147.453701639724,TOTAL_EXPENDITURE,10001763
Montana,2013,142797.0,Republican,6351.800107845403,11761.598633024503,TOTAL_EXPENDITURE,1679521
Nebraska,2013,303242.0,Republican,7645.586693136175,12904.010658154213,TOTAL_EXPENDITURE,3913038
Nevada,2013,431776.0,Swing,4767.606351441488,9397.10173793819,TOTAL_EXPENDITURE,4057443
New_Hampshire,2013,187703.0,Swing,8752.896863662276,15335.578014203289,TOTAL_EXPENDITURE,2878534
New_Jersey,2013,1338657.0,Democratic,11571.255370120949,21050.874122347996,TOTAL_EXPENDITURE,28179900
New_Mexico,2013,327209.0,Democratic,5225.397223181514,10808.21737788386,TOTAL_EXPENDITURE,3536546
New_York,2013,2629805.0,Democratic,14737.463804350513,23007.77053811975,TOTAL_EXPENDITURE,60505950
North_Carolina,2013,1468228.0,Swing,5231.739212165958,9297.286252543883,TOTAL_EXPENDITURE,13650536
North_Dakota,2013,101025.0,Republican,7116.753278891363,15011.878247958426,TOTAL_EXPENDITURE,1516575
Ohio,2013,1613718.0,Swing,6692.709011115944,13642.902291478436,TOTAL_EXPENDITURE,22015797
Oklahoma,2013,671445.0,Republican,4170.392213807535,8633.536626231486,TOTAL_EXPENDITURE,5796945
Oregon,2013,564006.0,Democratic,5783.153016102666,11042.785005833271,TOTAL_EXPENDITURE,6228197
Pennsylvania,2013,1623694.0,Swing,9519.16124589978,17549.561678493606,TOTAL_EXPENDITURE,28495118
Rhode_Island,2013,136401.0,Democratic,9280.98767604343,16359.21290899627,TOTAL_EXPENDITURE,2231413
South_Carolina,2013,722249.0,Republican,5445.735473500136,11387.755469374137,TOTAL_EXPENDITURE,8224795
South_Dakota,2013,130296.0,Republican,5090.39417940689,10226.683858291888,TOTAL_EXPENDITURE,1332496
Tennessee,2013,992461.0,Republican,5230.703271967362,9318.487074051272,TOTAL_EXPENDITURE,9248235
Texas,2013,4897523.0,Republican,4946.688152357835,10347.010927768997,TOTAL_EXPENDITURE,50674724
Utah,2013,562315.0,Republican,4199.032570712145,8153.124138605585,TOTAL_EXPENDITURE,4584624
Vermont,2013,89200.0,Democratic,10488.710762331837,20281.816143497756,TOTAL_EXPENDITURE,1809138
Virginia,2013,1264880.0,Swing,6677.112453355259,12360.791537537158,TOTAL_EXPENDITURE,15634918
Washington,2013,1050901.0,Democratic,5625.017960778418,11511.59719136246,TOTAL_EXPENDITURE,12097549
West_Virginia,2013,282310.0,Republican,6475.980305338103,12358.318869328043,TOTAL_EXPENDITURE,3488877
Wisconsin,2013,863737.0,Swing,6526.923125905223,12555.973635493212,TOTAL_EXPENDITURE,10845059
Wyoming,2013,91533.0,Republican,9252.094872887374,18304.622376629195,TOTAL_EXPENDITURE,1675477
Alabama,2014,740081.0,Republican,5167.40059534024,10252.576407177052,TOTAL_EXPENDITURE,7587737
Alaska,2014,130539.0,Republican,10314.59563808517,20890.737633963796,TOTAL_EXPENDITURE,2727056
Arizona,2014,943937.0,Swing,4134.3490084613695,8591.103007933792,TOTAL_EXPENDITURE,8109460
Arkansas,2014,479881.0,Republican,5438.571229117219,10924.941808490023,TOTAL_EXPENDITURE,5242672
California,2014,6224685.0,Democratic,5709.433489405488,11648.269751802702,TOTAL_EXPENDITURE,72506810
Colorado,2014,865231.0,Swing,5166.906872268793,10733.117514282312,TOTAL_EXPENDITURE,9286626
Connecticut,2014,511082.0,Democratic,11523.358286928516,19960.593407711483,TOTAL_EXPENDITURE,10201500
Delaware,2014,120623.0,Democratic,8710.171360354161,16485.537584042846,TOTAL_EXPENDITURE,1988535
District_Of_Columbia,2014,44942.0,Democratic,11199.968848738374,29221.863735481285,TOTAL_EXPENDITURE,1313289
Florida,2014,2708022.0,Swing,5370.107776081583,9794.476558905355,TOTAL_EXPENDITURE,26523658
Georgia,2014,1699185.0,Swing,5670.742738430483,10398.133222692055,TOTAL_EXPENDITURE,17668352
Hawaii,2014,186825.0,Democratic,7420.682456844641,13403.687943262412,TOTAL_EXPENDITURE,2504144
Idaho,2014,281452.0,Republican,3939.456816792917,7151.67062234413,TOTAL_EXPENDITURE,2012852
Illinois,2014,2060632.0,Democratic,7921.616766118355,15083.173026527784,TOTAL_EXPENDITURE,31080869
Indiana,2014,1007121.0,Swing,5474.160503057726,11057.305924511553,TOTAL_EXPENDITURE,11136045
Iowa,2014,501763.0,Swing,6510.432216006362,13037.13705474497,TOTAL_EXPENDITURE,6541553
Kansas,2014,496034.0,Republican,6114.532471564449,12011.180685194968,TOTAL_EXPENDITURE,5957954
Kentucky,2014,686789.0,Republican,5329.026819008458,10696.471550942138,TOTAL_EXPENDITURE,7346219
Louisiana,2014,665441.0,Republican,6050.186267452712,12233.464724896721,TOTAL_EXPENDITURE,8140649
Maine,2014,178709.0,Democratic,7665.098008494257,14270.697054988837,TOTAL_EXPENDITURE,2550302
Maryland,2014,865768.0,Democratic,8635.052346587077,15838.930290793838,TOTAL_EXPENDITURE,13712839
Massachusetts,2014,920558.0,Democratic,10219.183364872177,17943.880776659375,TOTAL_EXPENDITURE,16518383
Michigan,2014,1363533.0,Swing,6496.772722038997,12730.432633460283,TOTAL_EXPENDITURE,17358365
Minnesota,2014,804580.0,Democratic,7440.885928061845,14045.571602575255,TOTAL_EXPENDITURE,11300786
Mississippi,2014,492421.0,Republican,4628.307891011959,9063.541156855617,TOTAL_EXPENDITURE,4463078
Missouri,2014,892992.0,Republican,5871.460214649179,11561.412644234215,TOTAL_EXPENDITURE,10324249
Montana,2014,144034.0,Republican,6589.555243900746,12179.929738811668,TOTAL_EXPENDITURE,1754324
Nebraska,2014,307398.0,Republican,7713.6123201842565,13040.530517439931,TOTAL_EXPENDITURE,4008633
Nevada,2014,435765.0,Swing,4829.32773398506,9279.818250662627,TOTAL_EXPENDITURE,4043820
New_Hampshire,2014,184846.0,Swing,9099.580191077977,16016.65710916114,TOTAL_EXPENDITURE,2960615
New_Jersey,2014,1335350.0,Democratic,11200.513722993972,20775.22971505598,TOTAL_EXPENDITURE,27742203
New_Mexico,2014,326637.0,Democratic,5233.941653884894,10948.594311116009,TOTAL_EXPENDITURE,3576216
New_York,2014,2619312.0,Democratic,15335.675933222159,23882.681024635476,TOTAL_EXPENDITURE,62556193
North_Carolina,2014,1441391.0,Swing,5254.157962690207,9394.193525559684,TOTAL_EXPENDITURE,13540706
North_Dakota,2014,103272.0,Republican,7346.318459989155,15466.050817259276,TOTAL_EXPENDITURE,1597210
Ohio,2014,1601566.0,Swing,7086.973000176077,13641.38724223666,TOTAL_EXPENDITURE,21847582
Oklahoma,2014,670069.0,Republican,4228.892845363686,8994.090160864029,TOTAL_EXPENDITURE,6026661
Oregon,2014,566538.0,Democratic,6067.494148671404,11391.354154531558,TOTAL_EXPENDITURE,6453635
Pennsylvania,2014,1605292.0,Swing,9563.991473202384,17828.924581945215,TOTAL_EXPENDITURE,28620630
Rhode_Island,2014,135084.0,Democratic,9456.671404459446,16716.087767611265,TOTAL_EXPENDITURE,2258076
South_Carolina,2014,729386.0,Republican,5533.303353779755,11588.847331865432,TOTAL_EXPENDITURE,8452743
South_Dakota,2014,130653.0,Republican,5328.886439653127,10374.342724621707,TOTAL_EXPENDITURE,1355439
Tennessee,2014,992583.0,Republican,5336.148211283086,9503.369491518593,TOTAL_EXPENDITURE,9432883
Texas,2014,4949469.0,Republican,5124.733380489907,10727.76918089597,TOTAL_EXPENDITURE,53096761
Utah,2014,570423.0,Republican,4096.281180807927,7688.848451061756,TOTAL_EXPENDITURE,4385896
Vermont,2014,87990.0,Democratic,10859.131719513582,21322.843504943743,TOTAL_EXPENDITURE,1876197
Virginia,2014,1273211.0,Swing,6648.502879726927,12323.522181319515,TOTAL_EXPENDITURE,15690444
Washington,2014,1057773.0,Democratic,5925.48306678276,12106.850902792945,TOTAL_EXPENDITURE,12806300
West_Virginia,2014,280265.0,Republican,6506.930940360016,12487.727686296897,TOTAL_EXPENDITURE,3499873
Wisconsin,2014,865119.0,Swing,6572.454194162883,13009.985909452918,TOTAL_EXPENDITURE,11255186
Wyoming,2014,92732.0,Republican,9338.006297718155,19151.95401803045,TOTAL_EXPENDITURE,1775999
Alabama,2015,734974.0,Republican,5194.032714082403,10206.89031176613,TOTAL_EXPENDITURE,7501799
Alaska,2015,130755.0,Republican,11354.135597109098,22701.548697946542,TOTAL_EXPENDITURE,2968341
Arizona,2015,944978.0,Swing,4070.3138062473413,8362.73437053561,TOTAL_EXPENDITURE,7902600
Arkansas,2015,479682.0,Republican,5462.78367751969,11154.354343085628,TOTAL_EXPENDITURE,5350543
California,2015,6226523.0,Democratic,6255.8105061203505,12585.829683757693,TOTAL_EXPENDITURE,78365958
Colorado,2015,872320.0,Swing,5249.149394717535,10956.623716067497,TOTAL_EXPENDITURE,9557682
Connecticut,2015,505366.0,Democratic,11885.00017808875,20861.44893008236,TOTAL_EXPENDITURE,10542667
Delaware,2015,121845.0,Democratic,8801.30493659978,16209.881406705239,TOTAL_EXPENDITURE,1975093
District_Of_Columbia,2015,46155.0,Democratic,12075.506445672192,29486.33950817896,TOTAL_EXPENDITURE,1360942
Florida,2015,2743641.0,Swing,5442.1015723267,9941.916234667728,TOTAL_EXPENDITURE,27277049
Georgia,2015,1717805.0,Swing,5868.81689132352,10770.199760741178,TOTAL_EXPENDITURE,18501103
Hawaii,2015,182384.0,Democratic,7553.913720501799,13822.506360207037,TOTAL_EXPENDITURE,2521004
Idaho,2015,274131.0,Republican,4125.08618142421,7403.467685157826,TOTAL_EXPENDITURE,2029520
Illinois,2015,2047123.0,Democratic,8457.319369671484,15831.991043039427,TOTAL_EXPENDITURE,32410033
Indiana,2015,1004215.0,Swing,5514.16379958475,11330.804658364992,TOTAL_EXPENDITURE,11378564
Iowa,2015,505311.0,Swing,6696.685803396324,13402.941950600718,TOTAL_EXPENDITURE,6772654
Kansas,2015,496920.0,Republican,6141.340658456089,12428.00450776785,TOTAL_EXPENDITURE,6175724
Kentucky,2015,688475.0,Republican,5530.699008678601,10973.364319692073,TOTAL_EXPENDITURE,7554887
Louisiana,2015,661015.0,Republican,6203.953011656316,12764.102176198725,TOTAL_EXPENDITURE,8437263
Maine,2015,176176.0,Democratic,7985.752883480156,14736.286440831895,TOTAL_EXPENDITURE,2596180
Maryland,2015,874108.0,Democratic,8792.991255085184,15882.27427274433,TOTAL_EXPENDITURE,13882823
Massachusetts,2015,916130.0,Democratic,10669.756475609356,18526.103282285265,TOTAL_EXPENDITURE,16972319
Michigan,2015,1345009.0,Swing,6721.7550217136095,13191.661171040492,TOTAL_EXPENDITURE,17742903
Minnesota,2015,807044.0,Democratic,7753.984912842422,14831.746472311299,TOTAL_EXPENDITURE,11969872
Mississippi,2015,490189.0,Republican,4795.848132047027,9434.195789787205,TOTAL_EXPENDITURE,4624539
Missouri,2015,892779.0,Republican,6034.826087979221,11806.22864113067,TOTAL_EXPENDITURE,10540353
Montana,2015,144447.0,Republican,6510.955575401359,12494.832014510512,TOTAL_EXPENDITURE,1804841
Nebraska,2015,312281.0,Republican,7834.933921692322,13717.920718839763,TOTAL_EXPENDITURE,4283846
Nevada,2015,438948.0,Swing,4944.60391663705,9529.796240101334,TOTAL_EXPENDITURE,4183085
New_Hampshire,2015,183039.0,Swing,9272.149651167238,16634.269199460225,TOTAL_EXPENDITURE,3044720
New_Jersey,2015,1339230.0,Democratic,11453.932483591318,21512.156239032876,TOTAL_EXPENDITURE,28809725
New_Mexico,2015,326297.0,Democratic,5436.15479149364,11788.77219220526,TOTAL_EXPENDITURE,3846641
New_York,2015,2631532.0,Democratic,15942.90322139347,24736.385877124045,TOTAL_EXPENDITURE,65094591
North_Carolina,2015,1465031.0,Swing,5433.483660072721,9597.543669724395,TOTAL_EXPENDITURE,14060699
North_Dakota,2015,106061.0,Republican,7782.738235543697,17016.264225304305,TOTAL_EXPENDITURE,1804762
Ohio,2015,1600222.0,Swing,7261.542460983539,14099.123746580162,TOTAL_EXPENDITURE,22561728
Oklahoma,2015,671715.0,Republican,4467.510774658896,9207.504670879762,TOTAL_EXPENDITURE,6184819
Oregon,2015,570376.0,Democratic,6400.786498730662,12292.959381180135,TOTAL_EXPENDITURE,7011609
Pennsylvania,2015,1589429.0,Swing,10103.21190817583,18680.07001256426,TOTAL_EXPENDITURE,29690645
Rhode_Island,2015,134574.0,Democratic,9824.00017834054,17287.685585625753,TOTAL_EXPENDITURE,2326473
South_Carolina,2015,737401.0,Republican,5591.448886019954,11911.242322698234,TOTAL_EXPENDITURE,8783362
South_Dakota,2015,132836.0,Republican,5340.141226775873,11026.988165858653,TOTAL_EXPENDITURE,1464781
Tennessee,2015,994530.0,Republican,5372.660452676138,9615.121715785346,TOTAL_EXPENDITURE,9562527
Texas,2015,5004866.0,Republican,5343.968050293454,11240.219218656403,TOTAL_EXPENDITURE,56255791
Utah,2015,573913.0,Republican,4125.45107010993,7907.055599019363,TOTAL_EXPENDITURE,4537962
Vermont,2015,85184.0,Democratic,11545.971074380166,23119.5412283997,TOTAL_EXPENDITURE,1969415
Virginia,2015,1279867.0,Swing,6841.254599110689,12589.755029233507,TOTAL_EXPENDITURE,16113212
Washington,2015,1072359.0,Democratic,6069.762085271817,12710.424400783691,TOTAL_EXPENDITURE,13630138
West_Virginia,2015,279565.0,Republican,6509.766959383327,12401.341369627815,TOTAL_EXPENDITURE,3466981
Wisconsin,2015,861813.0,Swing,6641.20174562231,13406.24590253338,TOTAL_EXPENDITURE,11553677
Wyoming,2015,93867.0,Republican,9544.461844950834,20693.172254359895,TOTAL_EXPENDITURE,1942406
Alabama,2016,734652.0,Republican,5261.610939601334,10493.192695316968,TOTAL_EXPENDITURE,7708845
Alaska,2016,132477.0,Republican,9448.71940034874,19799.769016508526,TOTAL_EXPENDITURE,2623014
Arizona,2016,938274.0,Swing,4126.9927547816515,8512.450520849987,TOTAL_EXPENDITURE,7987011
Arkansas,2016,479177.0,Republican,5547.53880090238,11340.679957510481,TOTAL_EXPENDITURE,5434193
California,2016,6217031.0,Democratic,6850.098061277159,13723.613892226049,TOTAL_EXPENDITURE,85320133
Colorado,2016,880678.0,Swing,5435.400907028448,11216.953301887865,TOTAL_EXPENDITURE,9878524
Connecticut,2016,499494.0,Democratic,12233.642446155509,21674.79689445719,TOTAL_EXPENDITURE,10826431
